Time,Vehicle_ID,Speed,Acceleration,Latitude,Longitude,Lane,Headway_Distance,Time_Gap,Speed_Limit,Lane_Change,From_Lane,To_Lane,Lane_Change_Reason,Collision
55.0,motorcycle_motorcycle_1741017011.558746,23.783545720369148,-0.0915300811175257,41.88809223903825,-72.5554600794373,-247979030#1_0,166.507582810882,-3895.2799635231495,27.78,False,,,,False
56.0,motorcycle_motorcycle_1741017011.558746,30.931130322533136,-1.882518643993535,41.88815205192511,-72.55554119309389,-247979030#1_0,167.1515566095477,-6684.747236974537,27.78,False,,,,False
57.0,motorcycle_motorcycle_1741017011.558746,24.814866569482547,-0.7641546856575587,41.88818543743416,-72.55538691436495,-247979030#1_0,179.4387837119284,-7603.876392818987,27.78,False,,,,False
58.0,motorcycle_motorcycle_1741017011.558746,29.167422332531714,0.8527029367687646,41.88820969120313,-72.55549352586421,-247979030#1_0,162.8265765820979,-3122.829667329788,27.78,False,,,,False
59.0,motorcycle_motorcycle_1741017011.558746,39.10361372279294,-3.7905896540432877,41.888216791736504,-72.55550155617867,-247979030#1_0,,,27.78,False,,,,False
60.0,motorcycle_motorcycle_1741017011.558746,15.837413394881878,0.30599677497411903,41.88821415763876,-72.55540583829422,-247979030#1_0,,,27.78,False,,,,False
61.0,motorcycle_motorcycle_1741017011.558746,31.609891907726706,-1.4915682829614525,41.888088097635624,-72.55541992229033,-247979030#1_0,,,27.78,False,,,,False
62.0,motorcycle_motorcycle_1741017011.558746,28.343298345280346,-0.8612104880739935,41.88821597119655,-72.55537111401883,-247979030#1_0,189.32333446783014,272.02385811135173,27.78,False,,,,False
63.0,motorcycle_motorcycle_1741017011.558746,28.74773221653595,-0.06171454670584353,41.88817905887134,-72.55544498208411,-247979030#1_0,118.58871828013798,-1044.5989252477884,27.78,False,,,,False
64.0,motorcycle_motorcycle_1741017011.558746,29.020048069643963,-1.9618830442195758,41.88824281849941,-72.55556230837843,-247979030#1_0,163.89071018615505,3826.4302100017667,27.78,False,,,,False
65.0,motorcycle_motorcycle_1741017011.558746,25.975666716774867,1.8943169244575984,41.888135004596926,-72.55534747576344,:178368572_3_0,100.47344479570165,1517.3793940395117,27.78,False,,,,False
